Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
4.199359521791473,-0.001865891883368,23.93704394613529,-0.0004,0.0,0.0,1
4.199497433806136,-0.0021394269898071,23.92407356409745,-0.0004,4.215,16.781,1
3.985606342809332,-1.9887781149959105,24.004256709194685,-2.0,3.003,35.703,1
3.963247269475152,-1.9925579031657537,24.162868303945128,-2.0,2.987,53.781,1
3.946646656339286,-1.9884911914314525,24.34636769676497,-2.0,2.972,71.922,1
3.9327658674883375,-1.99115175198826,24.546131951920824,-2.0,2.963,90.094,1
3.921003410762321,-1.9895026701670675,24.74133610338507,-2.0,2.957,108.281,1
3.910948520305178,-1.9891804633711896,24.937131902516303,-2.0,2.955,126.453,1
3.901712264242136,-1.9894922964881456,25.12795401276581,-2.0,2.951,144.641,1
3.8932084937588862,-1.9895913673174084,25.313156068725696,-2.0,2.946,162.844,1
3.885713304462956,-1.9903420396049984,25.51065123640452,-2.0,2.94,181.016,1
3.878351900670441,-1.988788160906669,25.69493398485968,-2.0,2.934,199.219,1
3.871454017795669,-1.9912126398219323,25.886708479171126,-2.0,2.929,217.391,1
3.8649641455422623,-1.9904495171500085,26.07142182059588,-2.0,2.923,235.594,1
3.858974247080126,-1.988648906995101,26.247185900421325,-2.0,2.919,253.75,1
3.85298258225657,-1.991455321476281,26.42413447947564,-2.0,2.913,271.984,1
3.84707627403505,-1.989183089783758,26.595614470209657,-2.0,2.909,290.141,1
3.84146224558679,-1.9916954359055008,26.775116895886136,-2.0,2.903,308.359,1
3.8360689481661088,-1.991298908339941,26.93239942263104,-2.0,2.899,326.5,1
3.83098124537761,-1.989563326288816,27.09802415741305,-2.0,2.894,344.75,1
3.82572805361569,-1.990638331642176,27.25462844037224,-2.0,2.889,362.906,1
3.821010338394366,-1.989083898150898,27.40590216162684,-2.0,2.885,381.047,1
3.8161242921144094,-1.9925365487447768,27.55709700154096,-2.0,2.88,399.187,1
3.8114303948594825,-1.989823302094452,27.72629827562824,-2.0,2.875,417.281,1
3.806787896114269,-1.9888920166350184,27.874540236620923,-2.0,2.871,435.484,1
3.802088241477477,-1.990696052542109,28.007307037641265,-2.0,2.867,453.672,1
3.7974006773821705,-1.9863088983140984,28.15402226845277,-2.0,2.862,471.812,1
3.7928170152084433,-1.9911054887460484,28.30560893453555,-2.0,2.857,490.203,1
3.7880450304688416,-1.990414562411556,28.44699674830195,-2.0,2.853,508.344,1
3.783656243924896,-1.988464572872524,28.578327760812687,-2.0,2.849,526.625,1
3.779067551532411,-1.9899476792748227,28.720293713649127,-2.0,2.844,544.922,1
3.774468641971105,-1.9901974712992032,28.852137803051875,-2.0,2.839,563.125,1
3.769792490812754,-1.991663730043003,28.98035875921517,-2.0,2.835,581.406,1
3.7652840881962657,-1.9879895744400489,29.09514030878832,-2.0,2.831,599.656,1
3.760870127112215,-1.991334456911652,29.21330943020898,-2.0,2.826,617.875,1
3.7566195933965263,-1.990607923579951,29.327689109928137,-2.0,2.822,636.047,1
3.752234576759167,-1.991399826623121,29.416736965001576,-2.0,2.817,654.422,1
3.747854665596584,-1.9896078138352569,29.52047004670941,-2.0,2.813,672.594,1
3.743819949689655,-1.9884427847728785,29.60027602970436,-2.0,2.809,690.812,1
3.7397570985458977,-1.9878541942452188,29.67844706724729,-2.0,2.805,708.937,1
3.735479343126646,-1.989895044433872,29.75660997597984,-2.0,2.801,727.266,1
3.731377039141866,-1.9896842518551088,29.819432941650653,-2.0,2.797,745.578,1
3.727517493217626,-1.9925876372896616,29.890953896439644,-2.0,2.793,763.797,1
3.723590680246558,-1.9887943864728936,29.94848962279171,-2.0,2.789,782.109,1
3.719668139066283,-1.9930969025463792,29.99890195129906,-2.0,2.785,800.484,1
3.7156445298253615,-1.9921496639327032,30.06699441870206,-2.0,2.781,818.797,1
3.711534686720762,-1.991714370698497,30.10704773300484,-2.0,2.777,837.016,1
3.707697011898119,-1.9907169612125848,30.129330040121808,-2.0,2.774,855.25,1
3.703719645697592,-1.9911171535024053,30.180212642649565,-2.0,2.77,873.578,1
3.6998206421714688,-1.9894439301081124,30.2219149159964,-2.0,2.766,891.812,1
3.6961111750296376,-1.990497034433684,30.25932769241525,-2.0,2.763,910.141,1
3.692126059390509,-1.9883583269364344,30.30248628251812,-2.0,2.759,928.391,1
3.688308358026298,-1.9905997632510648,30.33727120824271,-2.0,2.755,946.719,1
