Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
4.201942981365258,-0.0017169064250815,26.288547313515902,0.0002,0.0,0.0,1
4.20169558339226,0.0004779767885516,26.281751283369985,0.0002,4.217,9.36,1
4.170417928283559,-0.0012749494114968,26.86344780098432,0.0008,4.182,29.5,1
4.151276632281282,-0.0003502371729553,27.44212701449368,0.0008,4.161,49.375,1
4.136745413482538,-0.0020093761631539,27.900757495570687,0.0008,4.146,69.375,1
4.124698649647583,-0.0035537081230877,28.2904614384149,0.0008,4.133,89.375,1
4.113732616987006,-0.0003621487545185,28.61117145617441,0.0008,4.122,109.422,1
4.104485192354092,-0.002097426298888,28.91963843626544,0.0008,4.111,129.438,1
4.095865322609966,-0.0014707683179845,29.19760003582934,0.0008,4.103,149.407,1
4.08773289536638,-0.0007619064613184,29.457526582460613,0.0008,4.095,169.36,1
4.079842692468498,0.000101582306921,29.702555279772927,0.0006,4.086,189.313,1
4.072497905446204,-0.0027315149624004,29.97864662947981,0.0008,4.079,209.235,1
4.065430627723942,-0.003127163465003,30.221635804357646,0.0008,4.071,229.266,1
4.058577766904609,-0.002457498551093,30.44859290423872,0.0006,4.064,249.204,1
4.052065763824522,-0.001962375367092,30.71962480648453,0.0008,4.059,269.219,1
4.045757303179867,-0.000490920860181,30.94848600523068,0.0008,4.052,289.079,1
4.039459759400999,-0.0028824677899151,31.15726892908534,0.0008,4.045,309.094,1
4.033468667157113,-0.0023596700890235,31.34800580648932,0.0008,4.04,329.11,1
4.027549389798155,-0.0006953534713311,31.56319858460468,0.0008,4.033,349.079,1
4.021720519376565,-0.0009843668855351,31.79359991677497,0.0006,4.027,368.969,1
4.016056292801329,-0.0024183963427183,31.96080908967803,0.0008,4.022,388.86,1
4.010444280448987,-0.0012163460909596,32.11679709244437,0.0008,4.017,408.829,1
4.005048300043666,-0.0006380099509339,32.28865929868643,0.0008,4.011,428.735,1
3.999646416321785,-0.0014577347262099,32.447665071411066,0.0008,4.005,448.704,1
3.994295783529608,-0.0008581936384785,32.62653266813771,0.0008,4.0,468.594,1
3.989275251555605,0.0008216941825994,32.79638075881949,0.0008,3.996,488.532,1
3.984067295873988,-0.0011365821788008,32.95378126795161,0.0006,3.99,508.422,1
3.978558111154598,-0.0004982872418698,33.05819139359159,0.0006,3.984,528.422,1
3.973312637177783,-0.0011599217332183,33.20149107060859,0.0006,3.98,548.485,1
3.968324466013951,-0.0011855663537911,33.34986853006625,0.0006,3.975,568.422,1
3.963184521252839,-0.0009891519403395,33.459579485415595,0.0008,3.97,588.266,1
3.958317512749421,-0.0015235725108682,33.61787651253544,0.0008,3.964,608.313,1
3.953152563201941,-0.0002207504124099,33.752260666241895,0.0008,3.96,628.219,1
3.9482575104109214,-0.002314931177519,33.834263808263294,0.0008,3.955,648.141,1
3.9432874298019662,-0.0017625985732439,33.95982797839796,0.0006,3.95,668.016,1
3.938549906895239,-0.0004829581913538,34.078446852111085,0.0008,3.945,687.969,1
3.933641574620106,-0.0015506715879959,34.17979799636589,0.0008,3.94,707.86,1
3.9291379324526976,-0.0016057973720392,34.27164968008711,0.0006,3.936,727.75,1
3.924450636110042,-0.0009754623610313,34.36299973162137,0.0008,3.932,747.719,1
3.9197147312305023,-0.0017666791512324,34.42288471810305,0.0008,3.927,767.579,1
3.915218095822449,0.0002730736516016,34.467384638560844,0.0008,3.922,787.532,1
3.9108400531517895,-0.0004071006875013,34.5685991856606,0.0008,3.917,807.5,1
3.906108158619395,0.0003841566027934,34.640077467737285,0.0008,3.912,827.438,1
3.901858597775216,0.00036094100643,34.683862912699844,0.0008,3.909,847.36,1
3.897461647929862,0.0008330826840541,34.77239909181396,0.0006,3.904,867.36,1
3.89271168336172,-0.002358265383058,34.83117038537377,0.0008,3.899,887.36,1
3.888647067271842,-0.0004649685339198,34.90847434807299,0.0008,3.896,907.313,1
3.8841931773850416,-0.0013901511928201,34.959048929565654,0.0008,3.891,927.172,1
3.87998746901944,-0.000211599430323,34.99710956584916,0.0006,3.887,947.063,1
3.875745086459719,-0.000134839027516,35.06432703530629,0.0008,3.883,966.954,1
3.871545096962966,-2.811358656820227e-05,35.14015109397082,0.0008,3.878,986.954,1
3.867122988945532,-0.0012672653059856,35.166315339408754,0.0006,3.874,1006.969,1
3.8629469456082273,-0.0021354041528234,35.245974781134,0.0006,3.87,1026.86,1
3.858991623547391,-6.594772638793607e-06,35.29761728129036,0.0008,3.866,1046.829,1
3.85489637911952,-0.0025070591913776,35.36848119709771,0.0008,3.862,1066.735,1
3.850732756768776,-9.3514328965315e-05,35.441939501681496,0.0006,3.858,1086.657,1
3.846495877122935,6.8405021803048e-05,35.5064401097964,0.0006,3.854,1106.704,1
3.8424245613816654,-0.0023775068557299,35.56540924810084,0.0008,3.85,1126.641,1
3.838526533280965,-0.0001407835399048,35.64392863166823,0.0006,3.846,1146.594,1
3.8345571874914377,-0.0003007867734678,35.69451925904055,0.0008,3.842,1166.516,1
3.8304395469749495,-0.0029104412652246,35.76101900502207,0.0006,3.837,1186.516,1
3.826460358814592,0.001682300526454,35.84316219339234,0.0006,3.834,1206.485,1
3.822770772849616,-0.0013413598474919,35.895321224288544,0.0008,3.83,1226.391,1
3.819066607566838,-0.0009360488974011,35.96259921356375,0.0008,3.826,1246.375,1
3.8152336814801,-0.0016028139698138,36.004279347527664,0.0008,3.823,1266.391,1
3.811416390251893,-0.0003127009661761,36.07832418050421,0.0008,3.818,1286.329,1
3.807796881905614,-0.0053421424767221,36.142563466309866,0.0008,3.815,1306.375,1
3.8039475740534,-0.0018859752280937,36.2070650112067,0.0008,3.811,1326.266,1
3.80009469863121,-0.0005235831411052,36.26379509227775,0.0008,3.807,1346.235,1
3.796478795968094,3.8244253068667166e-05,36.31795159304158,0.0008,3.803,1366.188,1
3.793023963677393,3.283728010958413e-06,36.39106859084458,0.0008,3.8,1386.079,1
3.7891756559333913,-0.0015277489933693,36.43855814673405,0.0008,3.796,1405.985,1
3.78559269980633,0.0001303276896207,36.497473841734006,0.0008,3.793,1425.86,1
3.78185117939996,-0.0003024078982167,36.56036000300424,0.0008,3.789,1445.797,1
3.778466904590786,0.0004224175145696,36.62128349657023,0.0008,3.785,1465.797,1
