Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,cycle_idx
4.185453870728775,-0.0001146353859743,26.419339530533897,0.0004,0.0,0.0,1
4.185380317056206,-0.0015289190677622,26.41603138908335,0.0004,4.201,9.36,1
4.154668571725315,-0.00028186697042,26.73695688613025,0.0004,4.162,29.5,1
4.135570242916182,-0.001178879136625,27.09129487912311,0.0004,4.141,49.375,1
4.120904403284714,-0.0013123674534852,27.40245869994423,0.0004,4.125,69.375,1
4.108984465398619,-0.0001781026456689,27.667899314387338,0.0004,4.111,89.375,1
4.098163542256292,-0.0001326450824047,27.92264934980713,0.0004,4.1,109.422,1
4.088730483252139,-0.0020589751230361,28.171463227903725,0.0004,4.089,129.438,1
4.0799121527307545,-0.0018835056291885,28.393692814950093,0.0004,4.081,149.407,1
4.071547758018273,-0.0017895181223852,28.623659111183976,0.0004,4.071,169.36,1
4.063843905244096,-0.0001871455606432,28.85143390267057,0.0004,4.064,189.313,1
4.05635138848337,-0.0008809786944947,29.062759596692683,0.0004,4.056,209.235,1
4.049070898901688,0.0011469739810522,29.27561254773437,0.0004,4.047,229.266,1
4.04200208245874,-0.0034520276796287,29.46950099828821,0.0004,4.041,249.204,1
4.035446007300834,-0.0016135401588674,29.653511293281937,0.0004,4.033,269.219,1
4.028738292285468,0.0006769837044978,29.87473637466696,0.0004,4.027,289.079,1
4.022631771042257,-0.0004486485855234,30.0453343878912,0.0004,4.021,309.094,1
4.01647071248024,0.0016143899361806,30.23310161531789,0.0004,4.015,329.11,1
4.010599843465374,-0.0011809438495278,30.416703109396103,0.0004,4.01,349.079,1
4.00481862229155,0.00042303923215,30.55799346921182,0.0004,4.003,368.969,1
3.999059613420126,-0.001518528394444,30.73313862836057,0.0004,3.998,388.86,1
3.9934501648069047,-0.0020607272044966,30.89932011242138,0.0004,3.992,408.829,1
3.987916578141828,-0.0002213447246032,31.08217451879574,0.0004,3.986,428.735,1
3.982224183242616,-0.0004321501388094,31.20807762786599,0.0004,3.98,448.704,1
3.9766314058363568,-0.0016329536354592,31.37072779999152,0.0004,3.976,468.594,1
3.97141706259536,-4.4616260180416485e-05,31.52585808178905,0.0004,3.97,488.532,1
3.9660171150233854,-0.0005564583661435,31.67506993779579,0.0004,3.965,508.422,1
3.960184020915472,-0.0011950960531976,31.80249344589837,0.0004,3.96,528.422,1
3.955050189416314,-7.689782425895556e-05,31.96042419102196,0.0004,3.954,548.485,1
3.949862904328332,-0.0013753162382728,32.09625511161228,0.0004,3.948,568.422,1
3.944660069258093,-0.000772348506958,32.204263764128264,0.0004,3.944,588.266,1
3.939916247857022,-0.0005321532895916,32.35230986642453,0.0004,3.94,608.313,1
3.9348976273633767,0.0001065898857173,32.460113038508496,0.0004,3.934,628.219,1
3.929859983326923,0.0019308644700682,32.574668672982,0.0004,3.929,648.141,1
3.9252628056943633,-0.0009643912109952,32.63149204052292,0.0004,3.924,668.016,1
3.920481279217593,-0.0008729107007937,32.72643645234592,0.0004,3.92,687.969,1
3.9159594524676256,-0.0006739399888051,32.798305870971205,0.0004,3.916,707.86,1
3.911332270917821,-0.0019990373812039,32.88348946511589,0.0004,3.911,727.75,1
3.906978899967973,-0.0016418891474059,32.966269597893486,0.0004,3.906,747.719,1
3.902474170422528,-0.0025029593519573,33.04359001933355,0.0004,3.902,767.579,1
3.897687262321864,-0.0027213287902299,33.08123953353512,0.0004,3.898,787.532,1
3.893567379520068,0.0012080999247454,33.15083294974775,0.0004,3.894,807.5,1
3.888963499364628,-0.0009693878322659,33.2013718421896,0.0004,3.888,827.438,1
3.8846371887964897,-0.000996932328977,33.26111278305011,0.0004,3.884,847.36,1
3.880308341558626,-0.0006948498194548,33.31740755293808,0.0004,3.88,867.36,1
3.8762504010475616,-0.0012769111269161,33.36569909914255,0.0004,3.876,887.36,1
3.872032829120868,-2.249977940032641e-05,33.41504399409918,0.0004,3.872,907.313,1
3.8678234601412447,-0.0004129450721394,33.45124018950755,0.0006,3.868,927.172,1
3.863494729257378,-0.0018161567219832,33.5392300828464,0.0004,3.864,947.063,1
3.8594306669501215,-0.0004965540049564,33.607851616333164,0.0004,3.86,966.954,1
3.855378290264101,-0.0012530765686093,33.64404298950966,0.0004,3.855,986.954,1
3.851132946783512,-0.0014486774717241,33.729465738141,0.0006,3.851,1006.969,1
3.846962453220328,-0.0033351275020705,33.78757480192661,0.0004,3.847,1026.86,1
3.843053557721077,0.0003543244575569,33.845202552914564,0.0004,3.842,1046.829,1
3.839244088002424,-0.0016802251801006,33.93618386407188,0.0004,3.84,1066.735,1
3.8352761291918815,-0.0008933833884549,33.97828197764032,0.0004,3.836,1086.657,1
3.831206051929247,-0.0022693452722629,34.0361029241347,0.0004,3.83,1106.704,1
3.8272792950363983,0.0017336383080253,34.10215418995535,0.0004,3.828,1126.641,1
3.823392426196551,-0.0007754838570335,34.183597164829955,0.0006,3.824,1146.594,1
3.819610613905835,-0.0012803597844166,34.22557953816667,0.0004,3.82,1166.516,1
3.8155635835211528,0.0007016033329131,34.30351748972108,0.0004,3.816,1186.516,1
3.811847359987959,0.0001280463448457,34.377921032474106,0.0004,3.812,1206.485,1
3.808022815351571,-0.0003050543226318,34.43253073775064,0.0004,3.808,1226.391,1
3.804460488781377,0.0008663859558676,34.48904621168111,0.0004,3.804,1246.375,1
3.800874300930312,-0.0034845746348437,34.55085154721201,0.0004,3.801,1266.391,1
3.7972023064180425,-0.0009414609576603,34.61684079341566,0.0004,3.797,1286.329,1
3.793752814313703,-0.0001320523199314,34.66252361362276,0.0004,3.794,1306.375,1
3.790069748297994,-0.001202211314891,34.73591834721114,0.0004,3.79,1326.266,1
3.786467454463458,0.0007102165424883,34.78197930331065,0.0004,3.786,1346.235,1
3.7829659515826,-0.0012259055329023,34.83869511360291,0.0004,3.784,1366.188,1
3.77960431391696,-0.0017836257160505,34.90846052184689,0.0006,3.78,1386.079,1
3.775965831461244,-0.0003490590945176,34.95968471466206,0.0006,3.776,1405.985,1
3.772675918976984,-0.0039300510215046,35.00954804807097,0.0004,3.773,1425.86,1
3.768989922370809,-0.0019725417771659,35.04473722369142,0.0004,3.769,1445.797,1
3.765817195356246,-0.0016063647870539,35.1165892995179,0.0006,3.766,1465.797,1
3.7622657529152974,-0.001425528317711,35.15381022368902,0.0004,3.763,1485.672,1
3.75928111416147,-0.0024679000283753,35.22436414429874,0.0004,3.76,1505.844,1
3.755933386894549,-0.0019779363839396,35.25998594519992,0.0004,3.756,1525.766,1
3.752668600407936,-0.0002365151511955,35.31800027359741,0.0006,3.752,1545.75,1
3.7493912117531054,0.0008952675877448,35.360483333190615,0.0004,3.75,1565.641,1
3.746341810119345,-0.0003576514768765,35.390956731172544,0.0004,3.747,1585.625,1
3.743164164925158,-0.0011467259342605,35.434670988311744,0.0004,3.743,1605.641,1
3.7403570603859033,-0.0030890283224155,35.46766283007212,0.0004,3.742,1625.594,1
3.737273711987435,0.0006355603152183,35.510947733516225,0.0004,3.737,1645.61,1
3.734112028126924,0.000796625280559,35.571184395114194,0.0004,3.735,1665.625,1
3.731234338048549,0.0008644787818264,35.63413903077766,0.0004,3.732,1685.547,1
3.728053627590926,-8.428057088982943e-05,35.65889405255872,0.0004,3.728,1705.532,1
3.725302456935872,-0.0002715149096369,35.701541898849534,0.0006,3.726,1725.454,1
3.7224695103633967,-0.0003962341278356,35.73490601218128,0.0006,3.722,1745.516,1
3.719466502437421,-6.950803608174936e-05,35.78310217867549,0.0004,3.72,1765.469,1
